,Session ID,Mouse ID,Date,Phase,Left Reward Prob,Right Reward Prob,Block Range Min,Block Range Max,No. Trials,No. Blocks,No. Rewards,p(high Port),Decision Window Duration,Min Inter-trial-interval,Left Solenoid Duration,Right Solenoid Duration
201,08012016_harry,harry,08012016,2.0,1.0,0.0,50.0,50.0,448.0,8.0,422.0,0.94,2.0,1.0,45.0,40.0
202,08012016_quirrel,quirrel,08012016,2.0,1.0,0.0,50.0,50.0,438.0,8.0,400.0,0.91,2.0,1.0,45.0,40.0
203,08012016_sprout,sprout,08012016,2.0,1.0,0.0,50.0,50.0,473.0,8.0,405.0,0.86,2.0,1.0,40.0,40.0
204,08012016_tom,tom,08012016,2.0,1.0,0.0,50.0,50.0,477.0,8.0,425.0,0.89,2.0,1.0,40.0,40.0
205,08012016_tonks,tonks,08012016,2.0,1.0,0.0,50.0,50.0,451.0,8.0,404.0,0.9,2.0,1.0,40.0,40.0
206,08012016_volde,volde,08012016,2.0,0.0,1.0,50.0,50.0,505.0,9.0,455.0,0.9,2.0,1.0,40.0,40.0
207,08022016_dumble,dumble,08022016,2.0,0.8,0.5,50.0,50.0,642.0,0.0,347.0,0.66,2.0,1.0,45.0,40.0
208,08022016_harry,harry,08022016,2.0,0.8,0.5,50.0,50.0,624.0,0.0,317.0,0.66,2.0,1.0,45.0,40.0
209,08022016_quirrel,quirrel,08022016,2.0,0.2,0.5,50.0,50.0,648.0,0.0,369.0,0.69,2.0,1.0,45.0,40.0
210,08022016_sprout,sprout,08022016,2.0,0.2,0.5,50.0,50.0,617.0,0.0,357.0,0.76,2.0,1.0,35.0,40.0
211,08022016_tom,tom,08022016,2.0,0.2,0.5,50.0,50.0,587.0,0.0,284.0,0.67,2.0,1.0,35.0,40.0
212,08022016_tonks,tonks,08022016,2.0,0.2,0.5,50.0,50.0,747.0,0.0,384.0,0.65,2.0,1.0,35.0,40.0
213,08022016_volde,volde,08022016,2.0,0.2,0.5,50.0,50.0,607.0,0.0,360.0,0.77,2.0,1.0,35.0,40.0
214,08032016_dumble,dumble,08032016,2.0,0.8,0.2,40.0,60.0,631.0,4.0,356.0,0.72,2.0,1.0,45.0,40.0
215,08032016_harry,harry,08032016,2.0,0.5,0.2,40.0,60.0,686.0,9.0,466.0,0.87,2.0,1.0,45.0,40.0
216,08032016_quirrel,quirrel,08032016,2.0,0.5,0.8,40.0,60.0,583.0,8.0,393.0,0.77,2.0,1.0,45.0,40.0
217,08032016_sprout,sprout,08032016,2.0,0.7,0.3,40.0,60.0,555.0,6.0,360.0,0.8,2.0,1.0,35.0,40.0
218,08032016_tom,tom,08032016,2.0,0.5,0.8,40.0,60.0,595.0,7.0,430.0,0.92,2.0,1.0,35.0,40.0
219,08032016_tonks,tonks,08032016,2.0,0.5,0.2,40.0,60.0,531.0,7.0,360.0,0.88,2.0,1.0,45.0,40.0
220,08032016_volde,volde,08032016,2.0,0.8,0.2,40.0,60.0,622.0,7.0,402.0,0.84,2.0,1.0,35.0,40.0
221,08042016_dumble,dumble,08042016,2.0,0.8,0.2,40.0,60.0,643.0,7.0,397.0,0.72,2.0,1.0,45.0,40.0
222,08042016_harry,harry,08042016,2.0,0.8,0.2,40.0,60.0,698.0,6.0,434.0,0.87,2.0,1.0,45.0,40.0
223,08042016_quirrel,quirrel,08042016,2.0,0.8,0.2,40.0,60.0,517.0,6.0,378.0,0.87,2.0,1.0,45.0,40.0
224,08042016_sprout,sprout,08042016,2.0,0.0,1.0,40.0,60.0,514.0,5.0,272.0,0.71,2.0,1.0,35.0,40.0
225,08042016_tom,tom,08042016,2.0,0.0,1.0,40.0,60.0,588.0,7.0,386.0,0.82,2.0,1.0,35.0,40.0
226,08042016_tonks,tonks,08042016,2.0,0.7,0.3,40.0,60.0,681.0,8.0,465.0,0.82,2.0,1.0,35.0,40.0
227,08042016_volde,volde,08042016,2.0,0.0,1.0,40.0,60.0,514.0,6.0,340.0,0.89,2.0,1.0,35.0,40.0
228,08052016_dumble,dumble,08052016,2.0,0.4,0.2,40.0,60.0,513.0,4.0,290.0,0.71,2.0,1.0,45.0,40.0
229,08052016_harry,harry,08052016,2.0,0.6,0.9,40.0,60.0,612.0,5.0,363.0,0.77,2.0,1.0,45.0,40.0
230,08052016_quirrel,quirrel,08052016,2.0,0.4,0.2,40.0,60.0,309.0,2.0,193.0,0.77,2.0,1.0,45.0,40.0
231,08052016_sprout,sprout,08052016,2.0,0.4,0.2,40.0,60.0,570.0,6.0,337.0,0.76,2.0,1.0,45.0,40.0
232,08052016_tom,tom,08052016,2.0,0.7,0.4,40.0,60.0,455.0,4.0,270.0,0.75,2.0,1.0,45.0,40.0
233,08052016_tonks,tonks,08052016,2.0,0.4,0.2,40.0,60.0,565.0,5.0,321.0,0.75,2.0,1.0,35.0,40.0
234,08052016_volde,volde,08052016,2.0,0.6,0.9,40.0,60.0,512.0,5.0,266.0,0.55,2.0,1.0,35.0,40.0
235,08082016_dumble,dumble,08082016,2.0,0.7,0.4,40.0,60.0,632.0,7.0,412.0,0.74,2.0,1.0,40.0,40.0
236,08082016_harry,harry,08082016,2.0,0.3,0.8,40.0,60.0,606.0,6.0,382.0,0.78,2.0,1.0,40.0,40.0
237,08082016_quirrel,quirrel,08082016,2.0,0.6,0.9,40.0,60.0,623.0,5.0,351.0,0.63,2.0,1.0,40.0,40.0
238,08082016_sprout,sprout,08082016,2.0,0.4,0.2,40.0,60.0,566.0,5.0,318.0,0.71,2.0,1.0,30.0,40.0
239,08082016_tom,tom,08082016,2.0,0.7,0.8,40.0,60.0,650.0,6.0,372.0,0.67,2.0,1.0,30.0,40.0
240,08082016_tonks,tonks,08082016,2.0,0.7,0.8,40.0,60.0,591.0,6.0,311.0,0.7,2.0,1.0,30.0,40.0
241,08082016_volde,volde,08082016,2.0,0.7,0.8,40.0,60.0,550.0,5.0,353.0,0.69,2.0,1.0,40.0,40.0
242,08092016_dumble,dumble,08092016,2.0,0.4,0.9,40.0,60.0,529.0,5.0,358.0,0.75,2.0,1.0,40.0,40.0
243,08092016_harry,harry,08092016,2.0,0.8,0.4,40.0,60.0,576.0,7.0,368.0,0.62,2.0,1.0,40.0,40.0
244,08092016_quirrel,quirrel,08092016,2.0,0.9,0.7,40.0,60.0,589.0,7.0,378.0,0.82,2.0,1.0,40.0,40.0
245,08092016_sprout,sprout,08092016,2.0,0.7,0.9,40.0,60.0,627.0,7.0,397.0,0.6,2.0,1.0,45.0,45.0
246,08092016_tom,tom,08092016,2.0,0.5,0.3,40.0,60.0,567.0,6.0,390.0,0.81,2.0,1.0,45.0,45.0
247,08092016_tonks,tonks,08092016,2.0,0.5,0.3,40.0,60.0,488.0,5.0,305.0,0.71,2.0,1.0,45.0,45.0
248,08092016_volde,volde,08092016,2.0,0.7,0.9,40.0,60.0,558.0,7.0,392.0,0.76,2.0,1.0,45.0,45.0
249,08102016_dumble,dumble,08102016,2.0,0.9,0.7,40.0,60.0,621.0,7.0,401.0,0.76,2.0,1.0,45.0,40.0
250,08102016_harry,harry,08102016,2.0,0.4,0.9,40.0,60.0,598.0,6.0,402.0,0.83,2.0,1.0,45.0,40.0
251,08102016_quirrel,quirrel,08102016,2.0,0.4,0.9,40.0,60.0,575.0,7.0,394.0,0.78,2.0,1.0,40.0,40.0
252,08102016_sprout,sprout,08102016,2.0,0.9,0.4,40.0,60.0,677.0,7.0,406.0,0.62,2.0,1.0,35.0,40.0
253,08102016_tom,tom,08102016,2.0,0.9,0.4,40.0,60.0,587.0,6.0,400.0,0.79,2.0,1.0,35.0,40.0
254,08102016_tonks,tonks,08102016,2.0,0.7,0.9,40.0,60.0,635.0,7.0,398.0,0.69,2.0,1.0,35.0,40.0
255,08102016_volde,volde,08102016,2.0,0.7,0.9,40.0,60.0,593.0,6.0,408.0,0.7,2.0,1.0,35.0,40.0
256,08112016_dumble,dumble,08112016,2.0,0.7,0.5,80.0,100.0,539.0,3.0,341.0,0.72,2.0,1.0,30.0,25.0
257,08112016_harry,harry,08112016,2.0,0.4,0.5,80.0,100.0,525.0,2.0,355.0,0.72,2.0,1.0,30.0,25.0
258,08112016_quirrel,quirrel,08112016,2.0,0.2,0.9,80.0,100.0,557.0,3.0,386.0,0.72,2.0,1.0,30.0,25.0
259,08112016_sprout,sprout,08112016,2.0,0.2,0.9,80.0,100.0,549.0,2.0,364.0,0.66,2.0,1.0,30.0,30.0
260,08112016_tom,tom,08112016,2.0,0.7,0.5,80.0,100.0,626.0,3.0,445.0,0.85,2.0,1.0,30.0,30.0
261,08112016_tonks,tonks,08112016,2.0,0.3,0.9,80.0,100.0,543.0,4.0,355.0,0.77,2.0,1.0,30.0,30.0
262,08112016_volde,volde,08112016,2.0,0.5,0.4,80.0,100.0,530.0,4.0,347.0,0.82,2.0,1.0,30.0,30.0
263,08122016_dumble,dumble,08122016,2.0,0.3,0.9,80.0,100.0,538.0,4.0,375.0,0.74,2.0,1.0,25.0,25.0
264,08122016_harry,harry,08122016,2.0,0.3,0.9,80.0,100.0,651.0,4.0,398.0,0.66,2.0,1.0,25.0,25.0
265,08122016_quirrel,quirrel,08122016,2.0,0.3,0.9,80.0,100.0,536.0,4.0,365.0,0.7,2.0,1.0,25.0,25.0
266,08122016_sprout,sprout,08122016,2.0,0.9,0.3,80.0,100.0,568.0,4.0,350.0,0.82,2.0,1.0,30.0,30.0
267,08122016_tom,tom,08122016,2.0,0.9,0.3,80.0,100.0,583.0,4.0,400.0,0.69,2.0,1.0,30.0,30.0
268,08122016_tonks,tonks,08122016,2.0,0.9,0.3,80.0,100.0,602.0,4.0,404.0,0.74,2.0,1.0,30.0,30.0
269,08122016_volde,volde,08122016,2.0,0.9,0.3,80.0,100.0,545.0,4.0,358.0,0.69,2.0,1.0,30.0,30.0
270,08152016_dumble,dumble,08152016,2.0,0.9,0.8,80.0,100.0,763.0,4.0,416.0,0.6,2.0,1.0,25.0,25.0
271,08152016_harry,harry,08152016,2.0,0.9,0.8,80.0,100.0,710.0,4.0,370.0,0.57,2.0,1.0,25.0,25.0
272,08152016_quirrel,quirrel,08152016,2.0,0.9,0.8,80.0,100.0,627.0,4.0,364.0,0.62,2.0,1.0,25.0,25.0
273,08152016_sprout,sprout,08152016,1.0,0.7,0.7,80.0,100.0,750.0,4.0,376.0,0.49,2.0,1.0,25.0,30.0
274,08152016_tom,tom,08152016,1.0,0.7,0.7,80.0,100.0,817.0,4.0,395.0,0.46,2.0,1.0,25.0,30.0
275,08152016_tonks,tonks,08152016,1.0,0.7,0.7,80.0,100.0,725.0,4.0,366.0,0.53,2.0,1.0,25.0,30.0
276,08152016_volde,volde,08152016,1.0,0.7,0.7,80.0,100.0,693.0,4.0,379.0,0.4,2.0,1.0,25.0,30.0
277,08162016_dumble,dumble,08162016,2.0,0.9,0.8,80.0,100.0,729.0,4.0,375.0,0.65,2.0,1.0,25.0,25.0
278,08162016_harry,harry,08162016,2.0,0.9,0.8,80.0,100.0,739.0,4.0,426.0,0.6,2.0,1.0,25.0,25.0
279,08162016_quirrel,quirrel,08162016,2.0,0.9,0.8,80.0,100.0,722.0,4.0,390.0,0.66,2.0,1.0,25.0,25.0
280,08162016_sprout,sprout,08162016,1.0,0.7,0.7,80.0,100.0,750.0,4.0,433.0,0.54,2.0,1.0,25.0,30.0
281,08162016_tom,tom,08162016,1.0,0.7,0.7,80.0,100.0,658.0,4.0,361.0,0.5,2.0,1.0,25.0,30.0
282,08162016_tonks,tonks,08162016,1.0,0.7,0.7,80.0,100.0,756.0,4.0,400.0,0.57,2.0,1.0,25.0,25.0
283,08162016_volde,volde,08162016,1.0,0.7,0.7,80.0,100.0,748.0,4.0,391.0,0.52,2.0,1.0,25.0,30.0
284,08192016_dumble,dumble,08192016,2.0,0.9,0.8,50.0,50.0,438.0,4.0,250.0,0.4,2.0,1.0,25.0,25.0
285,08192016_harry,harry,08192016,2.0,0.9,0.8,50.0,50.0,401.0,4.0,249.0,0.61,2.0,1.0,25.0,25.0
286,08192016_quirrel,quirrel,08192016,2.0,1.0,0.0,50.0,50.0,451.0,8.0,402.0,0.89,2.0,1.0,25.0,25.0
287,08192016_sprout,sprout,08192016,1.0,0.7,0.7,50.0,50.0,533.0,4.0,249.0,0.46,2.0,1.0,25.0,30.0
288,08192016_tom,tom,08192016,2.0,1.0,0.0,50.0,50.0,455.0,8.0,405.0,0.89,2.0,1.0,25.0,30.0
289,08192016_tonks,tonks,08192016,1.0,0.7,0.7,50.0,50.0,489.0,4.0,250.0,0.34,2.0,1.0,25.0,30.0
290,08192016_volde,volde,08192016,2.0,1.0,0.0,50.0,50.0,451.0,8.0,400.0,0.89,2.0,1.0,25.0,30.0
291,08232016_dumble,dumble,08232016,2.0,0.0,1.0,50.0,50.0,457.0,8.0,400.0,0.88,2.0,1.0,25.0,25.0
292,08232016_harry,harry,08232016,2.0,0.0,1.0,50.0,50.0,441.0,8.0,400.0,0.91,2.0,1.0,25.0,25.0
293,08232016_quirrel,quirrel,08232016,2.0,0.0,1.0,50.0,50.0,467.0,8.0,403.0,0.86,2.0,1.0,25.0,25.0
294,08232016_sprout,sprout,08232016,2.0,0.0,1.0,50.0,50.0,572.0,10.0,508.0,0.89,2.0,1.0,25.0,30.0
295,08232016_tom,tom,08232016,2.0,0.0,1.0,50.0,50.0,433.0,8.0,400.0,0.93,2.0,1.0,25.0,30.0
296,08232016_tonks,tonks,08232016,2.0,1.0,0.0,50.0,50.0,516.0,9.0,460.0,0.89,2.0,1.0,25.0,30.0
297,08232016_volde,volde,08232016,2.0,0.0,1.0,50.0,50.0,459.0,8.0,401.0,0.87,2.0,1.0,25.0,30.0
298,08242016_dumble,dumble,08242016,2.0,0.0,0.5,50.0,50.0,620.0,0.0,389.0,0.88,2.0,1.0,25.0,25.0
299,08242016_harry,harry,08242016,2.0,0.5,0.0,50.0,50.0,614.0,7.0,356.0,0.75,2.0,1.0,25.0,25.0
300,08242016_quirrel,quirrel,08242016,2.0,1.0,0.5,50.0,50.0,694.0,0.0,405.0,0.73,2.0,1.0,25.0,25.0
301,08242016_sprout,sprout,08242016,2.0,0.5,1.0,50.0,50.0,705.0,6.0,341.0,0.59,2.0,1.0,25.0,25.0
302,08242016_tom,tom,08242016,2.0,0.5,1.0,50.0,50.0,754.0,8.0,417.0,0.8,2.0,1.0,25.0,25.0
303,08242016_tonks,tonks,08242016,2.0,0.5,1.0,50.0,50.0,737.0,8.0,403.0,0.69,2.0,1.0,25.0,25.0
304,08242016_volde,volde,08242016,2.0,0.5,0.0,50.0,50.0,692.0,7.0,391.0,0.76,2.0,1.0,25.0,25.0
305,08252016_dumble,dumble,08252016,2.0,0.0,0.5,50.0,50.0,637.0,0.0,394.0,0.81,2.0,1.0,25.0,25.0
306,08252016_harry,harry,08252016,2.0,1.0,0.5,50.0,50.0,621.0,0.0,328.0,0.66,2.0,1.0,25.0,25.0
307,08252016_quirrel,quirrel,08252016,2.0,0.0,0.5,50.0,50.0,660.0,0.0,388.0,0.78,2.0,1.0,25.0,25.0
308,08252016_sprout,sprout,08252016,2.0,0.0,0.5,50.0,50.0,514.0,0.0,265.0,0.72,2.0,1.0,25.0,25.0
309,08252016_tom,tom,08252016,2.0,0.0,0.5,50.0,50.0,683.0,0.0,395.0,0.78,2.0,1.0,25.0,25.0
310,08252016_tonks,tonks,08252016,2.0,1.0,0.5,50.0,50.0,827.0,0.0,434.0,0.76,2.0,1.0,25.0,25.0
311,08252016_volde,volde,08252016,2.0,0.0,0.5,50.0,50.0,589.0,0.0,291.0,0.63,2.0,1.0,25.0,25.0
312,08262016_sprout,sprout,08262016,2.0,0.5,0.0,50.0,50.0,675.0,7.0,367.0,0.73,2.0,1.0,25.0,25.0
313,08262016_tom,tom,08262016,2.0,0.5,0.0,50.0,50.0,74.0,1.0,52.0,0.82,2.0,1.0,25.0,25.0
314,08262016_tonks,tonks,08262016,2.0,0.5,1.0,50.0,50.0,729.0,7.0,398.0,0.78,2.0,1.0,25.0,25.0
315,08262016_volde,volde,08262016,2.0,0.5,0.0,50.0,50.0,698.0,7.0,399.0,0.77,2.0,1.0,25.0,25.0
316,06052016_dumble,dumble,06052016,2.0,0.0,1.0,50.0,50.0,8.0,0.0,2.0,0.25,10.0,0.5,45.0,40.0
317,06052016_harry,harry,06052016,2.0,0.0,1.0,50.0,50.0,20.0,0.0,15.0,0.75,10.0,0.5,45.0,40.0
318,06052016_myrtle,myrtle,06052016,2.0,0.0,1.0,50.0,50.0,1.0,0.0,0.0,0.0,10.0,0.5,45.0,40.0
319,06052016_quirrel,quirrel,06052016,2.0,0.0,1.0,50.0,50.0,4.0,0.0,2.0,0.5,10.0,0.5,45.0,40.0
320,06052016_tom,tom,06052016,2.0,0.0,1.0,50.0,50.0,45.0,0.0,42.0,0.93,10.0,0.5,25.0,40.0
321,06062016_dumble,dumble,06062016,1.0,1.0,1.0,50.0,50.0,65.0,1.0,50.0,0.0,10.0,0.5,45.0,40.0
322,06062016_harry,harry,06062016,1.0,1.0,1.0,50.0,50.0,65.0,1.0,50.0,0.0,10.0,0.5,45.0,40.0
323,06062016_myrtle,myrtle,06062016,1.0,1.0,1.0,50.0,50.0,1.0,0.0,1.0,0.0,10.0,0.5,45.0,40.0
324,06062016_quirrel,quirrel,06062016,1.0,1.0,1.0,50.0,50.0,4.0,0.0,4.0,0.0,10.0,0.5,45.0,40.0
325,06062016_tom,tom,06062016,1.0,1.0,1.0,50.0,50.0,59.0,1.0,50.0,0.0,10.0,0.5,35.0,45.0
326,06062016_tonks,tonks,06062016,1.0,1.0,1.0,50.0,50.0,26.0,0.0,26.0,0.0,10.0,0.5,35.0,45.0
327,06062016_volde,volde,06062016,1.0,1.0,1.0,50.0,50.0,12.0,0.0,12.0,0.0,10.0,0.5,35.0,45.0
328,06072016_dumble,dumble,06072016,2.0,0.0,1.0,50.0,50.0,52.0,0.0,35.0,0.67,10.0,0.5,35.0,30.0
329,06072016_harry,harry,06072016,2.0,1.0,0.0,50.0,50.0,16.0,0.0,1.0,0.06,10.0,0.5,35.0,30.0
330,06072016_myrtle,myrtle,06072016,1.0,1.0,1.0,1000.0,1000.0,1.0,0.0,1.0,0.0,10.0,0.5,35.0,30.0
331,06072016_quirrel,quirrel,06072016,1.0,1.0,1.0,1000.0,1000.0,7.0,0.0,7.0,0.0,10.0,0.5,35.0,30.0
332,06072016_sprout,sprout,06072016,1.0,1.0,1.0,1000.0,1000.0,1.0,0.0,1.0,0.0,10.0,0.5,40.0,45.0
333,06072016_tom,tom,06072016,2.0,1.0,0.0,50.0,50.0,15.0,0.0,0.0,0.0,10.0,0.5,40.0,45.0
334,06072016_tonks,tonks,06072016,2.0,0.0,1.0,50.0,50.0,16.0,0.0,9.0,0.56,10.0,0.5,40.0,45.0
335,06072016_volde,volde,06072016,2.0,0.0,1.0,50.0,50.0,9.0,0.0,5.0,0.56,10.0,0.5,40.0,45.0
336,06082016_harry,harry,06082016,2.0,1.0,0.0,50.0,50.0,8.0,0.0,2.0,0.25,10.0,0.5,35.0,30.0
337,06082016_myrtle,myrtle,06082016,1.0,1.0,1.0,1000.0,1000.0,2.0,0.0,2.0,0.0,10.0,0.5,35.0,30.0
338,06082016_quirrel,quirrel,06082016,1.0,1.0,1.0,1000.0,1000.0,21.0,0.0,21.0,0.0,10.0,0.5,35.0,30.0
339,06082016_sprout,sprout,06082016,1.0,1.0,1.0,1000.0,1000.0,23.0,0.0,23.0,0.0,10.0,0.5,40.0,45.0
340,06082016_tom,tom,06082016,2.0,1.0,0.0,50.0,50.0,7.0,0.0,0.0,0.0,10.0,0.5,40.0,45.0
341,06082016_tonks,tonks,06082016,2.0,0.0,1.0,50.0,50.0,11.0,0.0,10.0,0.91,10.0,0.5,40.0,45.0
342,06082016_volde,volde,06082016,2.0,0.0,1.0,50.0,50.0,7.0,0.0,6.0,0.86,10.0,0.5,40.0,45.0
343,06092016_dumble,dumble,06092016,2.0,1.0,0.0,50.0,50.0,189.0,2.0,104.0,0.55,10.0,0.5,40.0,30.0
344,06092016_harry,harry,06092016,1.0,1.0,1.0,1000.0,1000.0,56.0,0.0,56.0,0.0,10.0,0.5,40.0,30.0
345,06092016_quirrel,quirrel,06092016,1.0,1.0,1.0,1000.0,1000.0,51.0,0.0,51.0,0.0,10.0,0.5,40.0,30.0
346,06092016_sprout,sprout,06092016,1.0,1.0,1.0,1000.0,1000.0,86.0,0.0,86.0,0.0,10.0,0.5,40.0,45.0
347,06092016_tom,tom,06092016,1.0,1.0,1.0,1000.0,1000.0,176.0,0.0,176.0,0.0,10.0,0.5,40.0,45.0
348,06092016_tonks,tonks,06092016,1.0,1.0,1.0,1000.0,1000.0,41.0,0.0,41.0,0.0,10.0,0.5,40.0,45.0
349,06092016_volde,volde,06092016,1.0,1.0,1.0,1000.0,1000.0,57.0,0.0,57.0,0.0,10.0,0.5,40.0,45.0
350,06102016_dumble,dumble,06102016,2.0,0.0,1.0,50.0,50.0,122.0,1.0,63.0,0.52,5.0,1.0,40.0,30.0
351,06102016_harry,harry,06102016,1.0,1.0,1.0,1000.0,1000.0,312.0,0.0,312.0,0.0,5.0,0.5,40.0,30.0
352,06102016_myrtle,myrtle,06102016,0.0,1.0,1.0,1000.0,1000.0,5.0,0.0,1.0,0.0,10.0,0.5,40.0,30.0
353,06102016_quirrel,quirrel,06102016,1.0,1.0,1.0,1000.0,1000.0,348.0,0.0,348.0,0.0,5.0,0.5,40.0,30.0
354,06102016_sprout,sprout,06102016,1.0,1.0,1.0,1000.0,1000.0,51.0,0.0,51.0,0.0,10.0,0.5,40.0,45.0
355,06102016_tom,tom,06102016,2.0,0.0,1.0,50.0,50.0,91.0,1.0,50.0,0.55,5.0,0.5,40.0,45.0
356,06102016_tonks,tonks,06102016,1.0,1.0,1.0,1000.0,1000.0,120.0,0.0,120.0,0.0,5.0,0.5,40.0,45.0
357,06102016_volde,volde,06102016,1.0,1.0,1.0,1000.0,1000.0,166.0,0.0,166.0,0.0,5.0,0.5,40.0,45.0
358,06132016_dumble,dumble,06132016,2.0,1.0,0.0,50.0,50.0,114.0,1.0,54.0,0.47,5.0,1.0,40.0,30.0
359,06132016_harry,harry,06132016,2.0,1.0,0.0,50.0,50.0,392.0,3.0,153.0,0.39,5.0,0.5,40.0,30.0
360,06132016_quirrel,quirrel,06132016,2.0,1.0,0.0,50.0,50.0,478.0,4.0,204.0,0.43,5.0,0.5,40.0,30.0
361,06132016_sprout,sprout,06132016,2.0,1.0,0.0,50.0,50.0,152.0,1.0,80.0,0.53,5.0,0.5,40.0,30.0
362,06132016_tom,tom,06132016,2.0,1.0,0.0,50.0,50.0,17.0,0.0,1.0,0.06,5.0,0.5,40.0,45.0
363,06132016_tonks,tonks,06132016,2.0,1.0,0.0,50.0,50.0,28.0,0.0,3.0,0.11,5.0,0.5,40.0,30.0
364,06132016_volde,volde,06132016,2.0,1.0,0.0,50.0,50.0,150.0,0.0,48.0,0.32,5.0,0.5,40.0,30.0
365,06142016_dumble,dumble,06142016,2.0,1.0,0.0,30.0,30.0,247.0,5.0,178.0,0.72,5.0,1.0,40.0,30.0
366,06142016_harry,harry,06142016,2.0,1.0,0.0,30.0,30.0,151.0,3.0,104.0,0.69,5.0,1.0,40.0,30.0
367,06142016_myrtle,myrtle,06142016,0.0,1.0,1.0,1000.0,1000.0,4.0,0.0,0.0,0.0,10.0,0.5,40.0,30.0
368,06142016_quirrel,quirrel,06142016,2.0,1.0,0.0,30.0,30.0,113.0,1.0,45.0,0.4,5.0,1.0,40.0,30.0
369,06142016_sprout,sprout,06142016,2.0,1.0,0.0,30.0,30.0,105.0,2.0,62.0,0.59,5.0,1.0,40.0,30.0
370,06142016_tom,tom,06142016,2.0,1.0,0.0,50.0,50.0,4.0,0.0,0.0,0.0,5.0,0.5,40.0,45.0
371,06142016_tonks,tonks,06142016,2.0,1.0,0.0,50.0,50.0,12.0,0.0,2.0,0.17,5.0,0.5,40.0,30.0
372,06142016_volde,volde,06142016,2.0,1.0,0.0,50.0,50.0,286.0,2.0,147.0,0.51,5.0,0.5,40.0,30.0
373,06152016_dumble,dumble,06152016,2.0,1.0,0.0,15.0,15.0,331.0,14.0,217.0,0.66,3.0,1.0,40.0,30.0
374,06152016_harry,harry,06152016,2.0,1.0,0.0,30.0,30.0,145.0,3.0,99.0,0.68,5.0,1.0,40.0,30.0
375,06152016_myrtle,myrtle,06152016,0.0,1.0,1.0,1000.0,1000.0,1.0,0.0,1.0,0.0,10.0,0.5,40.0,30.0
376,06152016_quirrel,quirrel,06152016,2.0,1.0,0.0,30.0,30.0,148.0,3.0,94.0,0.64,5.0,1.0,40.0,30.0
377,06152016_sprout,sprout,06152016,2.0,1.0,0.0,30.0,30.0,118.0,2.0,66.0,0.56,5.0,1.0,40.0,30.0
378,06152016_tom,tom,06152016,2.0,1.0,0.0,1999.0,1999.0,13.0,0.0,0.0,0.0,5.0,0.5,40.0,45.0
379,06152016_tonks,tonks,06152016,2.0,1.0,0.0,50.0,50.0,17.0,0.0,5.0,0.29,5.0,0.5,40.0,30.0
380,06152016_volde,volde,06152016,2.0,0.0,1.0,30.0,30.0,110.0,1.0,57.0,0.52,5.0,1.0,40.0,30.0
381,06162016_dumble,dumble,06162016,2.0,1.0,0.0,30.0,30.0,385.0,9.0,279.0,0.72,3.0,1.0,40.0,30.0
382,06162016_harry,harry,06162016,2.0,1.0,0.0,30.0,30.0,490.0,13.0,399.0,0.81,5.0,1.0,40.0,30.0
383,06162016_myrtle,myrtle,06162016,1.0,1.0,1.0,1000.0,1000.0,68.0,0.0,68.0,0.0,10.0,0.5,40.0,30.0
384,06162016_quirrel,quirrel,06162016,2.0,1.0,0.0,30.0,30.0,338.0,9.0,271.0,0.8,5.0,1.0,40.0,30.0
385,06162016_sprout,sprout,06162016,2.0,1.0,0.0,30.0,30.0,60.0,1.0,32.0,0.53,5.0,1.0,40.0,30.0
386,06162016_tonks,tonks,06162016,2.0,1.0,0.0,1000.0,1000.0,16.0,0.0,5.0,0.31,5.0,0.5,40.0,30.0
387,06162016_volde,volde,06162016,2.0,0.0,1.0,30.0,30.0,72.0,1.0,38.0,0.53,5.0,1.0,40.0,30.0
388,06172016_dumble,dumble,06172016,2.0,1.0,0.0,30.0,30.0,530.0,13.0,402.0,0.76,3.0,1.0,40.0,30.0
389,06172016_harry,harry,06172016,2.0,1.0,0.0,30.0,30.0,523.0,14.0,427.0,0.82,5.0,1.0,40.0,30.0
390,06172016_quirrel,quirrel,06172016,2.0,1.0,0.0,30.0,30.0,512.0,13.0,401.0,0.79,5.0,1.0,40.0,30.0
391,06172016_sprout,sprout,06172016,2.0,1.0,0.0,30.0,30.0,221.0,4.0,136.0,0.62,5.0,1.0,40.0,30.0
392,06202016_dumble,dumble,06202016,2.0,1.0,0.0,30.0,30.0,439.0,11.0,356.0,0.81,3.0,1.0,40.0,30.0
393,06202016_harry,harry,06202016,2.0,1.0,0.0,30.0,30.0,461.0,12.0,377.0,0.82,3.0,1.0,40.0,30.0
394,06202016_myrtle,myrtle,06202016,1.0,1.0,1.0,1000.0,1000.0,104.0,0.0,104.0,0.0,10.0,0.5,40.0,30.0
395,06202016_quirrel,quirrel,06202016,2.0,1.0,0.0,30.0,30.0,637.0,17.0,513.0,0.81,5.0,1.0,40.0,30.0
396,06202016_sprout,sprout,06202016,2.0,1.0,0.0,30.0,30.0,238.0,4.0,149.0,0.63,5.0,1.0,40.0,30.0
397,06202016_tom,tom,06202016,1.0,1.0,1.0,1999.0,1999.0,114.0,0.0,114.0,0.0,5.0,0.5,40.0,45.0
398,06202016_tonks,tonks,06202016,2.0,1.0,0.0,1000.0,1000.0,160.0,0.0,108.0,0.68,5.0,0.5,40.0,30.0
